,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
296.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
297.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
298.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
299.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
300.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
301.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
302.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
303.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
304.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
305.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
306.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
307.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
